sample,node,distance,label,distance_raw
3312,node3,0.1788334164233316,1,52.48
3313,node3,0.157930346841393,1,46.61
3314,node3,0.1581440068371198,1,46.67
3315,node3,0.136386297272274,1,40.56
3316,node3,0.1408019371839612,1,41.8
3317,node3,0.1630225767395484,1,48.04
3318,node3,0.147603447047931,1,43.71
3319,node3,0.1684709066305818,1,49.57
3320,node3,0.1788334164233316,1,52.48
3321,node3,0.1688982266220354,1,49.69
3322,node3,0.1599245068015098,1,47.17
3323,node3,0.1846378463072431,1,54.11
3324,node3,0.163271846734563,1,48.11
3325,node3,0.1608503667829926,1,47.43
3326,node3,0.1613845167723096,1,47.58
3327,node3,0.1700021365999572,1,50.0
3328,node3,0.1773734064525318,1,52.07
3329,node3,0.1516629869667402,1,44.85
3330,node3,0.1722455665550886,1,50.63
3331,node3,0.160066946798661,1,47.21
3332,node3,0.1018089879638202,1,30.85
3333,node3,0.1158037176839256,1,34.78
3334,node3,0.1162310376753792,1,34.9
3335,node3,0.2218859055622818,1,64.57
3336,node3,0.2172566056548679,1,63.27
3337,node3,0.2224200555515989,1,64.72
3338,node3,0.2091019158179617,1,60.98
3339,node3,0.1950359660992807,1,57.03
3340,node3,0.2079980058400399,1,60.67
3341,node3,0.1831778363364433,1,53.7
3342,node3,0.196745246065095,1,57.51
3343,node3,0.2039384659212307,1,59.53
3344,node3,0.2408660351826793,1,69.9
3345,node3,0.2045082259098354,1,59.69
3346,node3,0.2013033259739335,1,58.79
3347,node3,0.2020867459582651,1,59.01
3348,node3,0.2064311658713767,1,60.23
3349,node3,0.2110248557795029,1,61.52
3350,node3,0.2093511858129763,1,61.05
3351,node3,0.196745246065095,1,57.51
3352,node3,0.1531586069368279,1,45.27
3353,node3,0.1242432875151342,1,37.15
3354,node3,0.1280891674382166,1,38.23
3355,node3,0.108788547824229,1,32.81
3356,node3,0.1176198276476034,1,35.29
3357,node3,0.1411580371768392,1,41.9
3358,node3,0.115198347696033,1,34.61
3359,node3,0.1649099067018019,1,48.57
3360,node3,0.1703582365928352,1,50.1
3361,node3,0.1118866177622676,1,33.68
3362,node3,0.1701801865963962,1,50.05
3363,node3,0.1843529663129406,1,54.03
3364,node3,0.21187949576241,1,61.76
3365,node3,0.1855993162880136,1,54.38
3366,node3,0.2160102556797949,1,62.92
3367,node3,0.1914749661705007,1,56.03
3368,node3,0.1764119364717612,1,51.8
3369,node3,0.1704650665906986,1,50.13
3370,node3,0.1649099067018019,1,48.57
3371,node3,0.1553308168933836,1,45.88
